F_max,blas_threads,ceiling,cubic_gain,headroom,lambda,max_block,max_frac_of_p,n_blocks,n_over_p,oracle_F_max,p,regime,rtol,seed,support_f1,tol,true_n_blocks
0.45188284518828453,8,4629.62962962963,2092.050209205021,0.5481171548117154,0.5,12,0.06,133,10,0.1,200,many_tiny,1e-05,1,0.5214007782101168,1e-07,10
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,10,0.1,200,many_tiny,1e-05,2,0.04601458385717878,1e-07,10
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,10,0.1,200,many_tiny,1e-05,2,0.13051538746755653,1e-07,10
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,10,0.1,200,many_tiny,1e-05,2,0.36563876651982374,1e-07,10
0.9999810903942188,8,1.3270149727099372,1.3269898793799375,1.8909605781214367e-05,0.08,182,0.91,12,10,0.1,200,many_tiny,1e-05,2,0.6652360515021458,1e-07,10
0.9998155681457197,8,2.467770911890707,2.4673157763254885,0.00018443185428029807,0.1,148,0.74,25,10,0.1,200,many_tiny,1e-05,2,0.785529715762274,1e-07,10
0.998721481944484,8,7.111970869367319,7.102878086200528,0.0012785180555160425,0.12000000000000001,104,0.52,40,10,0.1,200,many_tiny,1e-05,2,0.8370786516853932,1e-07,10
0.9847521445877807,8,26.59901650136486,26.193438543644817,0.015247855412219291,0.13999999999999999,67,0.335,45,10,0.1,200,many_tiny,1e-05,2,0.8554913294797688,1e-07,10
0.35382440589898373,8,863.837598531476,305.6468250936043,0.6461755941010163,0.16,21,0.105,50,10,0.1,200,many_tiny,1e-05,2,0.8705882352941177,1e-07,10
0.44130626654898497,8,1000.0,441.306266548985,0.558693733451015,0.18,20,0.1,52,10,0.1,200,many_tiny,1e-05,2,0.8757396449704142,1e-07,10
0.4271391206875078,8,1166.3507799970841,498.19404658114337,0.5728608793124922,0.19999999999999998,19,0.095,59,10,0.1,200,many_tiny,1e-05,2,0.851963746223565,1e-07,10
0.4271391206875078,8,1166.3507799970841,498.19404658114337,0.5728608793124922,0.22,19,0.095,59,10,0.1,200,many_tiny,1e-05,2,0.851963746223565,1e-07,10
0.45071625706400315,8,1166.3507799970841,525.6932579839663,0.5492837429359969,0.24,19,0.095,63,10,0.1,200,many_tiny,1e-05,2,0.8379204892966361,1e-07,10
0.41639297443952594,8,1371.7421124828531,571.183778380694,0.5836070255604741,0.26,18,0.09,67,10,0.1,200,many_tiny,1e-05,2,0.8235294117647058,1e-07,10
0.46678405634704656,8,1371.7421124828531,640.3073475268129,0.5332159436529534,0.28,18,0.09,71,10,0.1,200,many_tiny,1e-05,2,0.8087774294670846,1e-07,10
0.48182419035029744,8,1371.7421124828531,660.9385327164574,0.5181758096497026,0.30000000000000004,18,0.09,76,10,0.1,200,many_tiny,1e-05,2,0.7898089171974523,1e-07,10
0.3514892730681108,8,2370.3703703703704,833.1597583836701,0.6485107269318893,0.32,15,0.075,81,10,0.1,200,many_tiny,1e-05,2,0.7702265372168284,1e-07,10
0.2658518877057115,8,3641.3290851160673,968.054211035818,0.7341481122942886,0.34,13,0.065,88,10,0.1,200,many_tiny,1e-05,2,0.7417218543046357,1e-07,10
0.2998089519650655,8,3641.3290851160673,1091.703056768559,0.7001910480349345,0.36000000000000004,13,0.065,93,10,0.1,200,many_tiny,1e-05,2,0.7205387205387205,1e-07,10
0.3058184855233853,8,3641.3290851160673,1113.5857461024498,0.6941815144766147,0.38,13,0.065,95,10,0.1,200,many_tiny,1e-05,2,0.711864406779661,1e-07,10
0.3294841031793641,8,3641.3290851160673,1199.760047990402,0.670515896820636,0.4,13,0.065,102,10,0.1,200,many_tiny,1e-05,2,0.6805555555555556,1e-07,10
0.33893859919777847,8,3641.3290851160673,1234.1869793273681,0.6610614008022215,0.42000000000000004,13,0.065,107,10,0.1,200,many_tiny,1e-05,2,0.657243816254417,1e-07,10
0.38089459084604715,8,3641.3290851160673,1386.9625520110958,0.6191054091539528,0.44,13,0.065,113,10,0.1,200,many_tiny,1e-05,2,0.628158844765343,1e-07,10
0.47044967880085653,8,3641.3290851160673,1713.0620985010707,0.5295503211991435,0.46,13,0.065,120,10,0.1,200,many_tiny,1e-05,2,0.5925925925925926,1e-07,10
0.4245700245700246,8,4629.62962962963,1965.6019656019655,0.5754299754299754,0.48000000000000004,12,0.06,127,10,0.1,200,many_tiny,1e-05,2,0.5551330798479087,1e-07,10
0.43746835443037974,8,4629.62962962963,2025.3164556962026,0.5625316455696203,0.5,12,0.06,131,10,0.1,200,many_tiny,1e-05,2,0.5328185328185329,1e-07,10
1.0,8,1.0,1.0,0.0,0.02,400,1.0,1,2,0.05,400,many_tiny,1e-05,0,0.01641674691612785,1e-07,20
1.0,8,1.0,1.0,0.0,0.04,400,1.0,1,2,0.05,400,many_tiny,1e-05,0,0.029814838681960734,1e-07,20
1.0,8,1.0,1.0,0.0,0.06,400,1.0,1,2,0.05,400,many_tiny,1e-05,0,0.05537625276031935,1e-07,20
1.0,8,1.0,1.0,0.0,0.08,400,1.0,1,2,0.05,400,many_tiny,1e-05,0,0.10981754995655953,1e-07,20
1.0,8,1.0,1.0,0.0,0.1,400,1.0,1,2,0.05,400,many_tiny,1e-05,0,0.2133702805680637,1e-07,20
0.9999999842572244,8,1.0075376568379952,1.007537640976556,1.5742775638649675e-08,0.12000000000000001,399,0.9975,2,2,0.05,400,many_tiny,1e-05,0,0.3454133635334089,1e-07,20
0.9999999188705219,8,1.0384574039781842,1.038457319728677,8.112947813554428e-08,0.13999999999999999,395,0.9875,6,2,0.05,400,many_tiny,1e-05,0,0.4680851063829787,1e-07,20
0.9999997302719924,8,1.0789123215158718,1.0789120305030009,2.697280075958375e-07,0.16,390,0.975,10,2,0.05,400,many_tiny,1e-05,0,0.5536723163841807,1e-07,20
0.9999995268690373,8,1.1214961459522095,1.121495615337658,4.731309627414859e-07,0.18,385,0.9625,14,2,0.05,400,many_tiny,1e-05,0,0.6006191950464396,1e-07,20
0.999999307479704,8,1.166350779997084,1.1663499722754966,6.92520295997312e-07,0.19999999999999998,380,0.95,18,2,0.05,400,many_tiny,1e-05,0,0.6382978723404256,1e-07,20
0.999998174010647,8,1.2432290637117598,1.243226793588726,1.82598935305478e-06,0.22,372,0.93,22,2,0.05,400,many_tiny,1e-05,0,0.6579881656804735,1e-07,20
0.9999959462020032,8,1.3948608791912736,1.3948552247070358,4.053797996839137e-06,0.24,358,0.895,30,2,0.05,400,many_tiny,1e-05,0,0.6691086691086692,1e-07,20
0.9999864735054619,8,1.717673334173562,1.717650100074589,1.3526494538118605e-05,0.26,334,0.835,41,2,0.05,400,many_tiny,1e-05,0,0.6758793969849246,1e-07,20
0.9999844081702709,8,2.028237117144891,2.0282054932171105,1.5591829729100226e-05,0.28,316,0.79,57,2,0.05,400,many_tiny,1e-05,0,0.6623544631306598,1e-07,20
0.9999814411483955,8,2.2118967349743004,2.2118556847110313,1.8558851604510984e-05,0.30000000000000004,307,0.7675,62,2,0.05,400,many_tiny,1e-05,0,0.6675461741424802,1e-07,20
0.9999786388143539,8,2.467770911890707,2.4677181973781264,2.1361185646107117e-05,0.32,296,0.74,72,2,0.05,400,many_tiny,1e-05,0,0.6594885598923284,1e-07,20
0.9999814972291473,8,2.6791838134430725,2.6791342411189003,1.850277085269081e-05,0.34,288,0.72,84,2,0.05,400,many_tiny,1e-05,0,0.6407766990291262,1e-07,20
0.9999731542552291,8,3.3623753248304116,3.3622850593606173,2.6845744770853663e-05,0.36000000000000004,267,0.6675,99,2,0.05,400,many_tiny,1e-05,0,0.6173541963015647,1e-07,20
0.9999627660099982,8,3.9520134180735575,3.951866268845462,3.723399000177263e-05,0.38,253,0.6325,112,2,0.05,400,many_tiny,1e-05,0,0.6040462427745664,1e-07,20
0.9999574597027052,8,4.405655098884929,4.405467681007244,4.2540297294779705e-05,0.4,244,0.61,120,2,0.05,400,many_tiny,1e-05,0,0.5961820851688694,1e-07,20
0.9999462931176754,8,5.329341212653288,5.329054990351913,5.370688232464449e-05,0.42000000000000004,229,0.5725,133,2,0.05,400,many_tiny,1e-05,0,0.5855855855855856,1e-07,20
0.9999117383813875,8,6.622792734423839,6.622208196017363,8.826161861252846e-05,0.44,213,0.5325,145,2,0.05,400,many_tiny,1e-05,0,0.5736196319018405,1e-07,20
0.9998875497196936,8,9.04224537037037,9.041228567343873,0.00011245028030637538,0.46,192,0.48,165,2,0.05,400,many_tiny,1e-05,0,0.5466034755134281,1e-07,20
0.9996607763645498,8,12.36066011332794,12.356467085267731,0.0003392236354502476,0.48000000000000004,173,0.4325,179,2,0.05,400,many_tiny,1e-05,0,0.5204582651391163,1e-07,20
0.9995282943801137,8,15.921669367131058,15.914159026212609,0.0004717056198862979,0.5,159,0.3975,188,2,0.05,400,many_tiny,1e-05,0,0.5165562913907285,1e-07,20
1.0,8,1.0,1.0,0.0,0.02,400,1.0,1,2,0.05,400,many_tiny,1e-05,1,0.016376851596283007,1e-07,20
1.0,8,1.0,1.0,0.0,0.04,400,1.0,1,2,0.05,400,many_tiny,1e-05,1,0.029639901200329333,1e-07,20
1.0,8,1.0,1.0,0.0,0.06,400,1.0,1,2,0.05,400,many_tiny,1e-05,1,0.05618169398907103,1e-07,20
1.0,8,1.0,1.0,0.0,0.08,400,1.0,1,2,0.05,400,many_tiny,1e-05,1,0.11018998272884284,1e-07,20
1.0,8,1.0,1.0,0.0,0.1,400,1.0,1,2,0.05,400,many_tiny,1e-05,1,0.21045485403937542,1e-07,20
0.9999999842572244,8,1.0075376568379952,1.007537640976556,1.5742775638649675e-08,0.12000000000000001,399,0.9975,2,2,0.05,400,many_tiny,1e-05,1,0.3486655309483248,1e-07,20
0.9999998389671897,8,1.0306101521283646,1.0306099861663154,1.6103281030854788e-07,0.13999999999999999,396,0.99,4,2,0.05,400,many_tiny,1e-05,1,0.4782264449722881,1e-07,20
0.9999997675820139,8,1.062482469039261,1.0624822220992252,2.3241798607909203e-07,0.16,392,0.98,8,2,0.05,400,many_tiny,1e-05,1,0.5611374407582939,1e-07,20
0.9999993309994012,8,1.1571909991297382,1.1571902249682668,6.690005988074788e-07,0.18,381,0.9525,17,2,0.05,400,many_tiny,1e-05,1,0.6145723336853222,1e-07,20
0.9999989841495347,8,1.2039721449004557,1.203970921844792,1.0158504653023925e-06,0.19999999999999998,376,0.94,20,2,0.05,400,many_tiny,1e-05,1,0.6583143507972665,1e-07,20
0.9999991328671447,8,1.2332566857879905,1.2332556163905992,8.671328552978252e-07,0.22,373,0.9325,25,2,0.05,400,many_tiny,1e-05,1,0.6690391459074733,1e-07,20
0.9999940564384182,8,1.3832370985745979,1.3832288772197203,5.943561581789325e-06,0.24,359,0.8975,33,2,0.05,400,many_tiny,1e-05,1,0.673992673992674,1e-07,20
0.9999846338382461,8,1.5585569953943423,1.5585330463554483,1.5366161753904706e-05,0.26,345,0.8625,40,2,0.05,400,many_tiny,1e-05,1,0.6767295597484276,1e-07,20
0.9999826088599485,8,1.717673334173562,1.7176434618760446,1.7391140051503662e-05,0.28,334,0.835,50,2,0.05,400,many_tiny,1e-05,1,0.6718346253229975,1e-07,20
0.9999772411488317,8,2.0091029314601125,2.009057206585514,2.275885116831411e-05,0.30000000000000004,317,0.7925,61,2,0.05,400,many_tiny,1e-05,1,0.6595744680851063,1e-07,20
0.9999752280313421,8,2.148299822093921,2.1482466044780604,2.4771968657910648e-05,0.32,310,0.775,67,2,0.05,400,many_tiny,1e-05,1,0.656675749318801,1e-07,20
0.9999673334908901,8,2.5971737636265897,2.5970889230261798,3.2666509109935404e-05,0.34,291,0.7275,80,2,0.05,400,many_tiny,1e-05,1,0.6491712707182321,1e-07,20
0.9999637037868722,8,2.853859899023302,2.85375631471617,3.629621312783993e-05,0.36000000000000004,282,0.705,89,2,0.05,400,many_tiny,1e-05,1,0.6376404494382023,1e-07,20
0.9999506761861815,8,3.599634884534118,3.5994573368132587,4.932381381850259e-05,0.38,261,0.6525,105,2,0.05,400,many_tiny,1e-05,1,0.6187050359712231,1e-07,20
0.9999460579201253,8,3.905519622062866,3.9053089502114604,5.394207987474697e-05,0.4,254,0.635,112,2,0.05,400,many_tiny,1e-05,1,0.603221083455344,1e-07,20
0.999944459411575,8,4.247067018651194,4.246831134049898,5.5540588425051496e-05,0.42000000000000004,247,0.6175,119,2,0.05,400,many_tiny,1e-05,1,0.5919282511210762,1e-07,20
0.9999336768120854,8,5.05955371415909,5.059218148427342,6.632318791455205e-05,0.44,233,0.5825,133,2,0.05,400,many_tiny,1e-05,1,0.5674846625766871,1e-07,20
0.9998719675531389,8,7.010372832439273,7.009475277252128,0.00012803244686110382,0.46,209,0.5225,151,2,0.05,400,many_tiny,1e-05,1,0.5379746835443038,1e-07,20
0.9998343589817764,8,8.902419329823092,8.900944724020645,0.00016564101822358346,0.48000000000000004,193,0.4825,166,2,0.05,400,many_tiny,1e-05,1,0.5203252032520325,1e-07,20
0.999799354657639,8,11.158887033530188,11.156648054820979,0.0002006453423609722,0.5,179,0.4475,180,2,0.05,400,many_tiny,1e-05,1,0.5099337748344371,1e-07,20
1.0,8,1.0,1.0,0.0,0.02,400,1.0,1,2,0.05,400,many_tiny,1e-05,2,0.016566368441525755,1e-07,20
1.0,8,1.0,1.0,0.0,0.04,400,1.0,1,2,0.05,400,many_tiny,1e-05,2,0.030399861818809916,1e-07,20
1.0,8,1.0,1.0,0.0,0.06,400,1.0,1,2,0.05,400,many_tiny,1e-05,2,0.0568832043083137,1e-07,20
1.0,8,1.0,1.0,0.0,0.08,400,1.0,1,2,0.05,400,many_tiny,1e-05,2,0.1107336956521739,1e-07,20
1.0,8,1.0,1.0,0.0,0.1,400,1.0,1,2,0.05,400,many_tiny,1e-05,2,0.19701302828090242,1e-07,20
0.9999999682765242,8,1.0151512594410654,1.015151227236939,3.1723475846234805e-08,0.12000000000000001,398,0.995,3,2,0.05,400,many_tiny,1e-05,2,0.3203371970495258,1e-07,20
0.9999999355868696,8,1.0306101521283646,1.0306100857435385,6.441313038507701e-08,0.13999999999999999,396,0.99,5,2,0.05,400,many_tiny,1e-05,2,0.43010752688172044,1e-07,20
0.9999999188705219,8,1.0384574039781842,1.038457319728677,8.112947813554428e-08,0.16,395,0.9875,6,2,0.05,400,many_tiny,1e-05,2,0.5236427320490368,1e-07,20
0.9999995268690373,8,1.1214961459522095,1.121495615337658,4.731309627414859e-07,0.18,385,0.9625,14,2,0.05,400,many_tiny,1e-05,2,0.5798816568047337,1e-07,20
0.9999982413789913,8,1.2233906792616775,1.2233885277811272,1.7586210087072729e-06,0.19999999999999998,374,0.935,20,2,0.05,400,many_tiny,1e-05,2,0.6221743810548976,1e-07,20
0.9999972630391097,8,1.3270149727099372,1.327011340721856,2.7369608902594322e-06,0.22,364,0.91,27,2,0.05,400,many_tiny,1e-05,2,0.6467889908256881,1e-07,20
0.9999956578245729,8,1.454976094401759,1.4549697766403147,4.342175427107797e-06,0.24,353,0.8825,34,2,0.05,400,many_tiny,1e-05,2,0.6594982078853047,1e-07,20
0.9999945730052957,8,1.5859796622393632,1.585971055136135,5.426994704293975e-06,0.26,343,0.8575,41,2,0.05,400,many_tiny,1e-05,2,0.6791044776119403,1e-07,20
0.9999879223734441,8,1.899207457760365,1.899184519841938,1.2077626555861976e-05,0.28,323,0.8075,51,2,0.05,400,many_tiny,1e-05,2,0.6658097686375322,1e-07,20
0.9999828837545274,8,2.169224674022304,2.169187545040298,1.7116245472625913e-05,0.30000000000000004,309,0.7725,60,2,0.05,400,many_tiny,1e-05,2,0.6719160104986877,1e-07,20
0.9999818472869916,8,2.278028867181805,2.2779875147775543,1.8152713008423582e-05,0.32,304,0.76,65,2,0.05,400,many_tiny,1e-05,2,0.6666666666666667,1e-07,20
0.9999763711554963,8,2.7646833303634586,2.7646180040909436,2.3628844503686963e-05,0.34,285,0.7125,81,2,0.05,400,many_tiny,1e-05,2,0.6484268125854994,1e-07,20
0.999975674789981,8,2.9154518950437316,2.9153809760640845,2.4325210019049415e-05,0.36000000000000004,280,0.7,87,2,0.05,400,many_tiny,1e-05,2,0.6480446927374303,1e-07,20
0.9999681393856363,8,3.6413290851160673,3.6412130701343153,3.186061436366572e-05,0.38,260,0.65,104,2,0.05,400,many_tiny,1e-05,2,0.6305278174037091,1e-07,20
0.9999653470117854,8,4.1455478532571925,4.1454041976362905,3.465298821458962e-05,0.4,249,0.6225,114,2,0.05,400,many_tiny,1e-05,2,0.6176470588235295,1e-07,20
0.9999342526997486,8,5.260129859455906,5.259784020118674,6.574730025143971e-05,0.42000000000000004,230,0.575,124,2,0.05,400,many_tiny,1e-05,2,0.6137724550898204,1e-07,20
0.9999180013663085,8,6.439684556076823,6.439156510741821,8.199863369151572e-05,0.44,215,0.5375,139,2,0.05,400,many_tiny,1e-05,2,0.602446483180428,1e-07,20
0.9998938010788897,8,8.121210075528523,8.12034761178039,0.00010619892111030094,0.46,199,0.4975,156,2,0.05,400,many_tiny,1e-05,2,0.5678233438485804,1e-07,20
0.9998754463419582,8,9.479699298013456,9.478518566788752,0.00012455365804175944,0.48000000000000004,189,0.4725,165,2,0.05,400,many_tiny,1e-05,2,0.5568,1e-07,20
0.9998386752084032,8,12.148767735302648,12.146807837879592,0.00016132479159680635,0.5,174,0.435,181,2,0.05,400,many_tiny,1e-05,2,0.5394736842105263,1e-07,20
1.0,8,1.0,1.0,0.0,0.02,400,1.0,1,5,0.05,400,many_tiny,1e-05,0,0.022916997302015553,1e-07,20
1.0,8,1.0,1.0,0.0,0.04,400,1.0,1,5,0.05,400,many_tiny,1e-05,0,0.06454047933572371,1e-07,20
1.0,8,1.0,1.0,0.0,0.06,400,1.0,1,5,0.05,400,many_tiny,1e-05,0,0.19108280254777069,1e-07,20
0.9999999842572244,8,1.0075376568379952,1.007537640976556,1.5742775638649675e-08,0.08,399,0.9975,2,5,0.05,400,many_tiny,1e-05,0,0.4108177720540888,1e-07,20
0.999999867189709,8,1.062482469039261,1.062482327930655,1.3281029098699548e-07,0.1,392,0.98,9,5,0.05,400,many_tiny,1e-05,0,0.5773584905660377,1e-07,20
0.9999983706793378,8,1.184962412251682,1.1849604815679398,1.629320662166478e-06,0.12000000000000001,378,0.945,16,5,0.05,400,many_tiny,1e-05,0,0.6491803278688524,1e-07,20
0.9999969358759448,8,1.3161378551580007,1.316133822348339,3.0641240551521065e-06,0.13999999999999999,365,0.9125,23,5,0.05,400,many_tiny,1e-05,0,0.690951821386604,1e-07,20
0.9999962856703668,8,1.4066152632305737,1.406610038597819,3.7143296331976217e-06,0.16,357,0.8925,29,5,0.05,400,many_tiny,1e-05,0,0.727047146401985,1e-07,20
0.9999961228109548,8,1.4426805870916515,1.4426749935462835,3.877189045153884e-06,0.18,354,0.885,32,5,0.05,400,many_tiny,1e-05,0,0.7439490445859872,1e-07,20
0.9999952069544529,8,1.518595966912831,1.5185886882131938,4.793045547124564e-06,0.19999999999999998,348,0.87,36,5,0.05,400,many_tiny,1e-05,0,0.7555555555555556,1e-07,20
0.9999901558106307,8,1.7648020218895564,1.7647846488442536,9.844189369334622e-06,0.22,331,0.8275,46,5,0.05,400,many_tiny,1e-05,0,0.7573333333333334,1e-07,20
0.9999846111299731,8,2.0476150483709064,2.0475835378890617,1.5388870026944446e-05,0.24,315,0.7875,55,5,0.05,400,many_tiny,1e-05,0,0.7425474254742548,1e-07,20
0.9999794511899323,8,2.3235881079922427,2.3235403610215357,2.0548810067744228e-05,0.26,302,0.755,63,5,0.05,400,many_tiny,1e-05,0,0.7458563535911603,1e-07,20
0.9999686778012051,8,2.884436710748822,2.8843463638487563,3.132219879486975e-05,0.28,281,0.7025,77,5,0.05,400,many_tiny,1e-05,0,0.7407407407407407,1e-07,20
0.9996978942920708,8,4.747326513403186,4.745892318966083,0.0003021057079292122,0.30000000000000004,238,0.595,91,5,0.05,400,many_tiny,1e-05,0,0.7217391304347825,1e-07,20
0.9995120101750681,8,7.321133274825277,7.3175606362801915,0.00048798982493192256,0.32,206,0.515,103,5,0.05,400,many_tiny,1e-05,0,0.7136563876651982,1e-07,20
0.9992476709324796,8,9.479699298013456,9.472567444680205,0.0007523290675204297,0.34,189,0.4725,113,5,0.05,400,many_tiny,1e-05,0,0.7016491754122939,1e-07,20
0.9990917076798805,8,12.577508898587546,12.566084843848724,0.0009082923201194637,0.36000000000000004,172,0.43,128,5,0.05,400,many_tiny,1e-05,0,0.6901840490797546,1e-07,20
0.9988746181273808,8,18.58870486393794,18.5677854724486,0.0011253818726192355,0.38,151,0.3775,146,5,0.05,400,many_tiny,1e-05,0,0.669826224328594,1e-07,20
0.9962971984519534,8,37.97861210722549,37.83798484352219,0.003702801548046586,0.4,119,0.2975,163,5,0.05,400,many_tiny,1e-05,0,0.6525974025974025,1e-07,20
0.9908263714764384,8,90.7841337704211,89.95131385137795,0.009173628523561628,0.42000000000000004,89,0.2225,182,5,0.05,400,many_tiny,1e-05,0,0.6366666666666667,1e-07,20
0.9816869136001858,8,164.5172318947501,161.50441361280326,0.018313086399814216,0.44,73,0.1825,199,5,0.05,400,many_tiny,1e-05,0,0.614065180102916,1e-07,20
0.9713076521486097,8,281.96192632863546,273.87177665756616,0.0286923478513903,0.46,61,0.1525,215,5,0.05,400,many_tiny,1e-05,0,0.5936395759717314,1e-07,20
0.9707928794940395,8,311.61900681179674,302.51751292789686,0.029207120505960527,0.48000000000000004,59,0.1475,222,5,0.05,400,many_tiny,1e-05,0,0.5806451612903226,1e-07,20
0.9627577019581469,8,429.88507291253853,413.875164903386,0.037242298041853084,0.5,53,0.1325,233,5,0.05,400,many_tiny,1e-05,0,0.5594149908592322,1e-07,20
1.0,8,1.0,1.0,0.0,0.02,400,1.0,1,5,0.05,400,many_tiny,1e-05,1,0.022969331451302453,1e-07,20
1.0,8,1.0,1.0,0.0,0.04,400,1.0,1,5,0.05,400,many_tiny,1e-05,1,0.0657706605661996,1e-07,20
1.0,8,1.0,1.0,0.0,0.06,400,1.0,1,5,0.05,400,many_tiny,1e-05,1,0.19619326500732062,1e-07,20
0.9999999842572244,8,1.0075376568379952,1.007537640976556,1.5742775638649675e-08,0.08,399,0.9975,2,5,0.05,400,many_tiny,1e-05,1,0.4153147306943543,1e-07,20
0.9999999188705219,8,1.0384574039781842,1.038457319728677,8.112947813554428e-08,0.1,395,0.9875,6,5,0.05,400,many_tiny,1e-05,1,0.5767790262172284,1e-07,20
0.9999994054081088,8,1.0872543902950043,1.0872537438223602,5.945918911676173e-07,0.12000000000000001,389,0.9725,10,5,0.05,400,many_tiny,1e-05,1,0.6530172413793104,1e-07,20
0.9999987885671403,8,1.1571909991297382,1.1571895972705368,1.2114328596934953e-06,0.13999999999999999,381,0.9525,14,5,0.05,400,many_tiny,1e-05,1,0.7042253521126761,1e-07,20
0.9999976298404246,8,1.2332566857879905,1.2332537627728477,2.3701595753822247e-06,0.16,373,0.9325,18,5,0.05,400,many_tiny,1e-05,1,0.7317676143386896,1e-07,20
0.9999971475392245,8,1.294737662176766,1.2947339689883701,2.8524607754709663e-06,0.18,367,0.9175,22,5,0.05,400,many_tiny,1e-05,1,0.7535121328224776,1e-07,20
0.9999959462020032,8,1.3948608791912736,1.3948552247070358,4.053797996839137e-06,0.19999999999999998,358,0.895,27,5,0.05,400,many_tiny,1e-05,1,0.758169934640523,1e-07,20
0.9999912986712766,8,1.6283329940972928,1.62831882543664,8.701328723437207e-06,0.22,340,0.85,36,5,0.05,400,many_tiny,1e-05,1,0.7630522088353414,1e-07,20
0.9999900382215076,8,1.780894342877814,1.7808766020028517,9.961778492439954e-06,0.24,330,0.825,45,5,0.05,400,many_tiny,1e-05,1,0.7613793103448275,1e-07,20
0.9999772729203505,8,2.3235881079922427,2.32353529962024,2.2727079649453863e-05,0.26,302,0.755,63,5,0.05,400,many_tiny,1e-05,1,0.7531734837799718,1e-07,20
0.999973326813221,8,2.7357844366011026,2.735711464511838,2.6673186778958247e-05,0.28,286,0.715,77,5,0.05,400,many_tiny,1e-05,1,0.7442528735632185,1e-07,20
0.9999619731646909,8,3.3248770626706077,3.3247506281181227,3.8026835309068474e-05,0.30000000000000004,268,0.67,90,5,0.05,400,many_tiny,1e-05,1,0.7336244541484717,1e-07,20
